Date,State,Market,Crop,Variety,Min_Price,Max_Price,Modal_Price
2025-01-28,Maharashtra,Nashik,Potato,Local,2058,2458,2258
2025-09-02,Maharashtra,Nagpur,Rice,Local,3797,4197,3997
2026-01-30,Maharashtra,Aurangabad,Tomato,Local,2885,3285,3085
2025-11-11,Maharashtra,Nagpur,Onion,Local,3185,3585,3385
2025-08-04,Maharashtra,Nashik,Soybean,Local,1773,2173,1973
2025-03-20,Maharashtra,Aurangabad,Soybean,Local,3393,3793,3593
2026-02-09,Maharashtra,Nashik,Wheat,Local,1735,2135,1935
2026-01-06,Maharashtra,Nashik,Potato,Local,3550,3950,3750
2025-07-25,Maharashtra,Nashik,Potato,Local,4515,4915,4715
2025-09-10,Maharashtra,Pune,Rice,Local,2014,2414,2214
2025-01-24,Maharashtra,Mumbai,Potato,Local,1688,2088,1888
2025-10-28,Maharashtra,Mumbai,Rice,Local,1743,2143,1943
2025-07-22,Maharashtra,Pune,Tomato,Local,4634,5034,4834
2025-07-14,Maharashtra,Nagpur,Rice,Local,1637,2037,1837
2025-09-22,Maharashtra,Aurangabad,Potato,Local,2216,2616,2416
2026-01-20,Maharashtra,Pune,Soybean,Local,4450,4850,4650
2026-03-12,Maharashtra,Mumbai,Wheat,Local,4214,4614,4414
2026-03-13,Maharashtra,Mumbai,Tomato,Local,3925,4325,4125
2025-12-29,Maharashtra,Nagpur,Tomato,Local,3105,3505,3305
2025-10-14,Maharashtra,Nagpur,Soybean,Local,4567,4967,4767
2025-09-14,Maharashtra,Pune,Tomato,Local,3218,3618,3418
2025-10-29,Maharashtra,Mumbai,Wheat,Local,3389,3789,3589
2025-12-25,Maharashtra,Pune,Tomato,Local,2152,2552,2352
2025-05-05,Maharashtra,Pune,Onion,Local,2358,2758,2558
2025-12-24,Maharashtra,Nagpur,Tomato,Local,4030,4430,4230
2025-05-30,Maharashtra,Aurangabad,Onion,Local,4275,4675,4475
2025-10-07,Maharashtra,Mumbai,Tomato,Local,2880,3280,3080
2026-02-22,Maharashtra,Nagpur,Potato,Local,1766,2166,1966
2025-11-02,Maharashtra,Nashik,Rice,Local,2534,2934,2734
2025-09-02,Maharashtra,Nagpur,Wheat,Local,3709,4109,3909
2026-01-11,Maharashtra,Nagpur,Onion,Local,1726,2126,1926
2025-07-14,Maharashtra,Pune,Tomato,Local,1515,1915,1715
2025-05-10,Maharashtra,Mumbai,Rice,Local,4312,4712,4512
2025-01-07,Maharashtra,Nagpur,Tomato,Local,1550,1950,1750
2025-11-10,Maharashtra,Pune,Rice,Local,1970,2370,2170
2025-06-21,Maharashtra,Nashik,Tomato,Local,2345,2745,2545
2026-03-28,Maharashtra,Aurangabad,Onion,Local,1649,2049,1849
2025-11-27,Maharashtra,Pune,Tomato,Local,2263,2663,2463
2025-08-03,Maharashtra,Aurangabad,Potato,Local,4265,4665,4465
2025-06-01,Maharashtra,Mumbai,Potato,Local,1669,2069,1869
2025-09-08,Maharashtra,Pune,Tomato,Local,3984,4384,4184
2025-07-27,Maharashtra,Nashik,Potato,Local,2923,3323,3123
2026-03-28,Maharashtra,Nashik,Tomato,Local,1302,1702,1502
2025-05-04,Maharashtra,Mumbai,Wheat,Local,2407,2807,2607
2026-01-16,Maharashtra,Nashik,Soybean,Local,3210,3610,3410
2026-01-17,Maharashtra,Mumbai,Soybean,Local,3178,3578,3378
2025-05-22,Maharashtra,Nashik,Soybean,Local,3872,4272,4072
2026-01-03,Maharashtra,Pune,Potato,Local,1054,1454,1254
2026-05-06,Maharashtra,Pune,Potato,Local,3100,3500,3300
2025-04-10,Maharashtra,Nagpur,Rice,Local,4093,4493,4293
2025-10-01,Maharashtra,Aurangabad,Potato,Local,2752,3152,2952
2025-10-26,Maharashtra,Nagpur,Tomato,Local,2781,3181,2981
2025-11-10,Maharashtra,Nagpur,Soybean,Local,3546,3946,3746
2025-11-19,Maharashtra,Nagpur,Tomato,Local,2963,3363,3163
2025-12-21,Maharashtra,Aurangabad,Rice,Local,2118,2518,2318
2025-07-19,Maharashtra,Nashik,Tomato,Local,2921,3321,3121
2025-09-18,Maharashtra,Aurangabad,Wheat,Local,1979,2379,2179
2025-08-11,Maharashtra,Mumbai,Tomato,Local,1638,2038,1838
2025-02-15,Maharashtra,Mumbai,Potato,Local,4443,4843,4643
2025-10-31,Maharashtra,Aurangabad,Potato,Local,1058,1458,1258
2026-05-14,Maharashtra,Nagpur,Onion,Local,3854,4254,4054
2025-02-22,Maharashtra,Aurangabad,Tomato,Local,913,1313,1113
2025-10-01,Maharashtra,Mumbai,Onion,Local,2034,2434,2234
2025-11-03,Maharashtra,Mumbai,Rice,Local,913,1313,1113
2026-04-11,Maharashtra,Aurangabad,Rice,Local,2122,2522,2322
2025-03-19,Maharashtra,Aurangabad,Rice,Local,4583,4983,4783
2025-10-02,Maharashtra,Nashik,Tomato,Local,2284,2684,2484
2025-09-01,Maharashtra,Aurangabad,Soybean,Local,2152,2552,2352
2026-01-17,Maharashtra,Aurangabad,Potato,Local,4059,4459,4259
2025-11-04,Maharashtra,Pune,Soybean,Local,2614,3014,2814
2025-06-01,Maharashtra,Nashik,Potato,Local,3876,4276,4076
2025-08-23,Maharashtra,Aurangabad,Tomato,Local,1869,2269,2069
2025-01-20,Maharashtra,Pune,Soybean,Local,3168,3568,3368
2025-06-20,Maharashtra,Nashik,Rice,Local,2730,3130,2930
2025-02-07,Maharashtra,Aurangabad,Potato,Local,1643,2043,1843
2025-03-26,Maharashtra,Nagpur,Wheat,Local,1349,1749,1549
2025-06-28,Maharashtra,Aurangabad,Tomato,Local,4141,4541,4341
2026-03-01,Maharashtra,Nagpur,Soybean,Local,1108,1508,1308
2026-01-25,Maharashtra,Nagpur,Potato,Local,3697,4097,3897
2025-04-14,Maharashtra,Mumbai,Wheat,Local,3565,3965,3765
2025-01-04,Maharashtra,Pune,Rice,Local,4640,5040,4840
2025-09-28,Maharashtra,Nagpur,Soybean,Local,2145,2545,2345
2025-09-03,Maharashtra,Nagpur,Rice,Local,3863,4263,4063
2025-06-15,Maharashtra,Mumbai,Soybean,Local,2963,3363,3163
2025-01-18,Maharashtra,Mumbai,Tomato,Local,4673,5073,4873
2025-07-03,Maharashtra,Nagpur,Potato,Local,1874,2274,2074
2025-04-17,Maharashtra,Pune,Onion,Local,3253,3653,3453
2026-02-22,Maharashtra,Nashik,Potato,Local,3448,3848,3648
2025-10-09,Maharashtra,Pune,Tomato,Local,3126,3526,3326
2025-05-06,Maharashtra,Mumbai,Soybean,Local,2425,2825,2625
2025-10-02,Maharashtra,Nagpur,Wheat,Local,4221,4621,4421
2025-09-03,Maharashtra,Aurangabad,Potato,Local,2709,3109,2909
2026-05-02,Maharashtra,Mumbai,Rice,Local,4625,5025,4825
2025-11-06,Maharashtra,Aurangabad,Onion,Local,2615,3015,2815
2025-01-14,Maharashtra,Mumbai,Potato,Local,4549,4949,4749
2025-10-26,Maharashtra,Aurangabad,Soybean,Local,1584,1984,1784
2025-10-15,Maharashtra,Mumbai,Rice,Local,4191,4591,4391
2025-04-28,Maharashtra,Nagpur,Soybean,Local,1847,2247,2047
2026-01-22,Maharashtra,Pune,Rice,Local,2576,2976,2776
2025-05-31,Maharashtra,Pune,Onion,Local,1806,2206,2006
2026-03-02,Maharashtra,Mumbai,Soybean,Local,2207,2607,2407
2026-04-12,Maharashtra,Nagpur,Rice,Local,2961,3361,3161
2025-07-12,Maharashtra,Aurangabad,Wheat,Local,2546,2946,2746
2025-01-24,Maharashtra,Aurangabad,Wheat,Local,2516,2916,2716
2025-04-07,Maharashtra,Nagpur,Potato,Local,815,1215,1015
2025-03-16,Maharashtra,Nashik,Potato,Local,4037,4437,4237
2025-11-02,Maharashtra,Aurangabad,Potato,Local,2595,2995,2795
2025-08-05,Maharashtra,Mumbai,Rice,Local,2048,2448,2248
2026-02-03,Maharashtra,Mumbai,Wheat,Local,3098,3498,3298
2025-01-27,Maharashtra,Nagpur,Soybean,Local,3823,4223,4023
2025-01-17,Maharashtra,Nagpur,Tomato,Local,3359,3759,3559
2025-10-12,Maharashtra,Aurangabad,Potato,Local,1106,1506,1306
2026-03-31,Maharashtra,Nashik,Tomato,Local,2963,3363,3163
2025-05-14,Maharashtra,Pune,Soybean,Local,2544,2944,2744
2025-01-09,Maharashtra,Nagpur,Potato,Local,3456,3856,3656
2025-08-11,Maharashtra,Aurangabad,Rice,Local,2122,2522,2322
2025-12-21,Maharashtra,Nashik,Tomato,Local,3541,3941,3741
2026-01-30,Maharashtra,Pune,Soybean,Local,2587,2987,2787
2025-03-02,Maharashtra,Nagpur,Wheat,Local,992,1392,1192
2025-05-10,Maharashtra,Aurangabad,Wheat,Local,3947,4347,4147
2025-09-13,Maharashtra,Nagpur,Wheat,Local,4030,4430,4230
2025-12-19,Maharashtra,Nashik,Soybean,Local,3116,3516,3316
2025-01-01,Maharashtra,Nashik,Wheat,Local,2622,3022,2822
2026-01-31,Maharashtra,Mumbai,Rice,Local,2373,2773,2573
2025-06-22,Maharashtra,Aurangabad,Potato,Local,2963,3363,3163
2025-03-11,Maharashtra,Nagpur,Tomato,Local,3856,4256,4056
2025-12-21,Maharashtra,Aurangabad,Potato,Local,4162,4562,4362
2025-11-28,Maharashtra,Nagpur,Soybean,Local,1171,1571,1371
2025-03-04,Maharashtra,Aurangabad,Wheat,Local,3954,4354,4154
2025-06-28,Maharashtra,Pune,Soybean,Local,4124,4524,4324
2025-07-08,Maharashtra,Aurangabad,Wheat,Local,2409,2809,2609
2026-03-31,Maharashtra,Pune,Potato,Local,865,1265,1065
2025-02-24,Maharashtra,Pune,Soybean,Local,2071,2471,2271
2026-05-15,Maharashtra,Mumbai,Rice,Local,2608,3008,2808
2025-12-14,Maharashtra,Nashik,Onion,Local,2300,2700,2500
2025-05-03,Maharashtra,Aurangabad,Rice,Local,928,1328,1128
2025-10-17,Maharashtra,Pune,Soybean,Local,1354,1754,1554
2026-03-02,Maharashtra,Nagpur,Wheat,Local,1265,1665,1465
2025-08-28,Maharashtra,Nagpur,Wheat,Local,1773,2173,1973
2026-04-22,Maharashtra,Nashik,Soybean,Local,2314,2714,2514
2025-09-17,Maharashtra,Aurangabad,Wheat,Local,4510,4910,4710
2025-09-29,Maharashtra,Aurangabad,Tomato,Local,4588,4988,4788
2025-12-08,Maharashtra,Nagpur,Wheat,Local,975,1375,1175
2025-05-26,Maharashtra,Nagpur,Rice,Local,2283,2683,2483
2026-01-31,Maharashtra,Nashik,Rice,Local,2954,3354,3154
2025-05-06,Maharashtra,Mumbai,Rice,Local,1050,1450,1250
2026-02-16,Maharashtra,Pune,Rice,Local,4720,5120,4920
2025-04-03,Maharashtra,Nagpur,Potato,Local,3260,3660,3460
2025-06-03,Maharashtra,Pune,Tomato,Local,4469,4869,4669
2026-02-25,Maharashtra,Pune,Rice,Local,3172,3572,3372
2025-04-25,Maharashtra,Aurangabad,Rice,Local,1797,2197,1997
2025-04-09,Maharashtra,Pune,Wheat,Local,3938,4338,4138
2025-02-07,Maharashtra,Nagpur,Wheat,Local,3709,4109,3909
2025-08-28,Maharashtra,Pune,Wheat,Local,946,1346,1146
2026-01-29,Maharashtra,Aurangabad,Wheat,Local,1271,1671,1471
2025-03-02,Maharashtra,Nagpur,Wheat,Local,2651,3051,2851
2025-01-07,Maharashtra,Mumbai,Rice,Local,2759,3159,2959
2025-01-27,Maharashtra,Aurangabad,Soybean,Local,3331,3731,3531
2026-02-05,Maharashtra,Nagpur,Onion,Local,3425,3825,3625
2025-04-12,Maharashtra,Nagpur,Potato,Local,4045,4445,4245
2025-08-08,Maharashtra,Pune,Wheat,Local,3617,4017,3817
2026-02-02,Maharashtra,Nashik,Rice,Local,3959,4359,4159
2026-03-01,Maharashtra,Aurangabad,Soybean,Local,821,1221,1021
2026-03-27,Maharashtra,Aurangabad,Wheat,Local,1297,1697,1497
2025-01-30,Maharashtra,Nagpur,Wheat,Local,2297,2697,2497
2025-09-17,Maharashtra,Nashik,Rice,Local,2600,3000,2800
2025-03-12,Maharashtra,Mumbai,Soybean,Local,4496,4896,4696
2025-09-01,Maharashtra,Aurangabad,Soybean,Local,895,1295,1095
2025-12-07,Maharashtra,Nagpur,Onion,Local,867,1267,1067
2025-01-26,Maharashtra,Pune,Potato,Local,2751,3151,2951
2025-07-24,Maharashtra,Pune,Soybean,Local,2975,3375,3175
2026-03-26,Maharashtra,Mumbai,Soybean,Local,1187,1587,1387
2026-05-02,Maharashtra,Nashik,Potato,Local,4797,5197,4997
2026-01-08,Maharashtra,Nashik,Rice,Local,2766,3166,2966
2025-05-26,Maharashtra,Nagpur,Rice,Local,3608,4008,3808
2025-12-23,Maharashtra,Mumbai,Wheat,Local,3755,4155,3955
2025-11-28,Maharashtra,Aurangabad,Soybean,Local,2877,3277,3077
2025-03-10,Maharashtra,Mumbai,Tomato,Local,902,1302,1102
2025-02-28,Maharashtra,Nagpur,Tomato,Local,1189,1589,1389
2026-03-11,Maharashtra,Aurangabad,Rice,Local,2784,3184,2984
2025-01-22,Maharashtra,Nashik,Rice,Local,954,1354,1154
2025-09-30,Maharashtra,Aurangabad,Potato,Local,2864,3264,3064
2026-01-02,Maharashtra,Nagpur,Rice,Local,2357,2757,2557
2025-07-02,Maharashtra,Aurangabad,Onion,Local,2108,2508,2308
2026-04-20,Maharashtra,Pune,Tomato,Local,892,1292,1092
2025-01-09,Maharashtra,Pune,Soybean,Local,1030,1430,1230
2026-01-10,Maharashtra,Pune,Wheat,Local,1680,2080,1880
2026-01-09,Maharashtra,Nagpur,Soybean,Local,3550,3950,3750
2025-11-25,Maharashtra,Pune,Onion,Local,2012,2412,2212
2025-12-08,Maharashtra,Nashik,Tomato,Local,2274,2674,2474
2025-08-23,Maharashtra,Aurangabad,Soybean,Local,1872,2272,2072
2025-04-01,Maharashtra,Nashik,Rice,Local,4034,4434,4234
2025-02-23,Maharashtra,Mumbai,Tomato,Local,982,1382,1182
2025-12-01,Maharashtra,Mumbai,Soybean,Local,4110,4510,4310
2026-04-10,Maharashtra,Mumbai,Onion,Local,920,1320,1120
2026-04-22,Maharashtra,Aurangabad,Potato,Local,3816,4216,4016
2025-11-23,Maharashtra,Mumbai,Soybean,Local,1708,2108,1908
2026-02-04,Maharashtra,Mumbai,Wheat,Local,3274,3674,3474
2026-04-05,Maharashtra,Aurangabad,Tomato,Local,2704,3104,2904
2025-01-21,Maharashtra,Aurangabad,Tomato,Local,1434,1834,1634
2026-03-03,Maharashtra,Pune,Tomato,Local,4311,4711,4511
2025-02-05,Maharashtra,Mumbai,Soybean,Local,1879,2279,2079
2025-12-04,Maharashtra,Aurangabad,Potato,Local,4376,4776,4576
2026-04-10,Maharashtra,Nagpur,Wheat,Local,872,1272,1072
2025-08-21,Maharashtra,Nashik,Tomato,Local,4231,4631,4431
2025-04-05,Maharashtra,Aurangabad,Soybean,Local,1794,2194,1994
2026-03-29,Maharashtra,Mumbai,Wheat,Local,3141,3541,3341
2025-09-06,Maharashtra,Nagpur,Onion,Local,3695,4095,3895
2025-11-25,Maharashtra,Nashik,Potato,Local,4703,5103,4903
2026-01-14,Maharashtra,Nagpur,Wheat,Local,3041,3441,3241
2025-11-23,Maharashtra,Nagpur,Soybean,Local,4772,5172,4972
2025-08-17,Maharashtra,Aurangabad,Wheat,Local,2757,3157,2957
2026-05-07,Maharashtra,Nagpur,Onion,Local,2904,3304,3104
2025-05-07,Maharashtra,Nashik,Rice,Local,4137,4537,4337
2026-02-04,Maharashtra,Nashik,Onion,Local,4388,4788,4588
2026-01-16,Maharashtra,Nashik,Wheat,Local,1792,2192,1992
2025-08-02,Maharashtra,Nagpur,Rice,Local,2209,2609,2409
2025-06-28,Maharashtra,Aurangabad,Soybean,Local,3609,4009,3809
2025-01-20,Maharashtra,Nashik,Tomato,Local,4563,4963,4763
2026-01-28,Maharashtra,Pune,Onion,Local,1136,1536,1336
2025-09-19,Maharashtra,Aurangabad,Tomato,Local,2484,2884,2684
2025-10-03,Maharashtra,Nagpur,Onion,Local,4630,5030,4830
2026-05-06,Maharashtra,Mumbai,Potato,Local,1605,2005,1805
2026-02-25,Maharashtra,Aurangabad,Rice,Local,1499,1899,1699
2025-01-07,Maharashtra,Nagpur,Onion,Local,1890,2290,2090
2025-08-17,Maharashtra,Mumbai,Onion,Local,3878,4278,4078
2026-02-17,Maharashtra,Mumbai,Soybean,Local,4700,5100,4900
2025-07-18,Maharashtra,Aurangabad,Rice,Local,2350,2750,2550
2025-04-12,Maharashtra,Nashik,Tomato,Local,3738,4138,3938
2026-03-06,Maharashtra,Mumbai,Rice,Local,2627,3027,2827
2026-04-05,Maharashtra,Nashik,Rice,Local,2004,2404,2204
2025-11-05,Maharashtra,Mumbai,Rice,Local,4794,5194,4994
2025-01-09,Maharashtra,Nashik,Wheat,Local,3674,4074,3874
2026-02-03,Maharashtra,Pune,Rice,Local,2223,2623,2423
2025-05-02,Maharashtra,Nagpur,Rice,Local,4105,4505,4305
2025-10-07,Maharashtra,Pune,Wheat,Local,4669,5069,4869
2025-02-28,Maharashtra,Pune,Wheat,Local,2637,3037,2837
2025-12-17,Maharashtra,Pune,Tomato,Local,1164,1564,1364
2025-03-21,Maharashtra,Nashik,Rice,Local,3860,4260,4060
2026-03-21,Maharashtra,Nagpur,Potato,Local,4303,4703,4503
2025-11-12,Maharashtra,Nashik,Onion,Local,3313,3713,3513
2025-05-27,Maharashtra,Nashik,Tomato,Local,1620,2020,1820
2025-04-07,Maharashtra,Nagpur,Wheat,Local,3799,4199,3999
2025-12-22,Maharashtra,Pune,Wheat,Local,2319,2719,2519
2025-02-01,Maharashtra,Nagpur,Soybean,Local,4669,5069,4869
2025-10-25,Maharashtra,Nagpur,Potato,Local,4092,4492,4292
2026-05-11,Maharashtra,Nagpur,Rice,Local,3032,3432,3232
2025-02-25,Maharashtra,Mumbai,Onion,Local,3526,3926,3726
2025-07-21,Maharashtra,Pune,Tomato,Local,3308,3708,3508
2025-10-15,Maharashtra,Nashik,Rice,Local,4600,5000,4800
2026-03-06,Maharashtra,Mumbai,Onion,Local,2838,3238,3038
2025-02-28,Maharashtra,Aurangabad,Onion,Local,2085,2485,2285
2025-07-01,Maharashtra,Nagpur,Tomato,Local,2296,2696,2496
2026-03-02,Maharashtra,Pune,Soybean,Local,3615,4015,3815
2025-07-27,Maharashtra,Nagpur,Onion,Local,4469,4869,4669
2025-11-18,Maharashtra,Mumbai,Tomato,Local,1464,1864,1664
2026-04-17,Maharashtra,Nashik,Soybean,Local,2714,3114,2914
2025-06-25,Maharashtra,Aurangabad,Rice,Local,2309,2709,2509
2025-01-31,Maharashtra,Mumbai,Tomato,Local,4228,4628,4428
2025-04-23,Maharashtra,Mumbai,Tomato,Local,4545,4945,4745
2025-11-18,Maharashtra,Nagpur,Potato,Local,2180,2580,2380
2025-01-30,Maharashtra,Nashik,Tomato,Local,3295,3695,3495
2025-12-06,Maharashtra,Nagpur,Soybean,Local,3685,4085,3885
2025-02-24,Maharashtra,Mumbai,Wheat,Local,3168,3568,3368
2026-03-16,Maharashtra,Nagpur,Soybean,Local,1775,2175,1975
2025-09-24,Maharashtra,Nagpur,Soybean,Local,3019,3419,3219
2025-06-25,Maharashtra,Mumbai,Onion,Local,2270,2670,2470
2025-06-10,Maharashtra,Pune,Soybean,Local,2242,2642,2442
2025-12-15,Maharashtra,Pune,Onion,Local,4378,4778,4578
2026-04-10,Maharashtra,Nagpur,Soybean,Local,2529,2929,2729
2025-12-28,Maharashtra,Aurangabad,Potato,Local,2661,3061,2861
2025-12-22,Maharashtra,Mumbai,Wheat,Local,2288,2688,2488
2025-02-28,Maharashtra,Mumbai,Potato,Local,1289,1689,1489
2025-10-29,Maharashtra,Nashik,Wheat,Local,977,1377,1177
2025-11-26,Maharashtra,Aurangabad,Onion,Local,4677,5077,4877
2025-03-29,Maharashtra,Nagpur,Onion,Local,1925,2325,2125
2025-12-19,Maharashtra,Nagpur,Onion,Local,1719,2119,1919
2025-03-17,Maharashtra,Mumbai,Rice,Local,1342,1742,1542
2025-10-25,Maharashtra,Aurangabad,Wheat,Local,2913,3313,3113
2025-09-17,Maharashtra,Pune,Wheat,Local,4454,4854,4654
2025-10-12,Maharashtra,Nagpur,Potato,Local,4286,4686,4486
2026-03-22,Maharashtra,Nagpur,Soybean,Local,3457,3857,3657
2026-04-14,Maharashtra,Nashik,Soybean,Local,2326,2726,2526
2025-05-12,Maharashtra,Mumbai,Wheat,Local,4544,4944,4744
2025-07-30,Maharashtra,Nashik,Rice,Local,4743,5143,4943
2026-02-26,Maharashtra,Nashik,Onion,Local,2666,3066,2866
2025-04-21,Maharashtra,Aurangabad,Onion,Local,3107,3507,3307
2025-09-12,Maharashtra,Mumbai,Potato,Local,2098,2498,2298
2026-01-15,Maharashtra,Aurangabad,Rice,Local,3079,3479,3279
2025-09-21,Maharashtra,Mumbai,Soybean,Local,1046,1446,1246
2025-03-26,Maharashtra,Nashik,Tomato,Local,2727,3127,2927
2026-04-24,Maharashtra,Nashik,Onion,Local,3836,4236,4036
2025-02-12,Maharashtra,Mumbai,Wheat,Local,2615,3015,2815
2025-01-21,Maharashtra,Mumbai,Soybean,Local,1506,1906,1706
2025-11-06,Maharashtra,Nagpur,Rice,Local,974,1374,1174
2025-09-12,Maharashtra,Mumbai,Rice,Local,1373,1773,1573
2026-03-05,Maharashtra,Nagpur,Onion,Local,3968,4368,4168
2025-03-07,Maharashtra,Nashik,Wheat,Local,1415,1815,1615
2025-09-11,Maharashtra,Nashik,Tomato,Local,1568,1968,1768
2025-05-09,Maharashtra,Nagpur,Potato,Local,1506,1906,1706
2026-02-05,Maharashtra,Mumbai,Soybean,Local,1002,1402,1202
2026-05-15,Maharashtra,Mumbai,Tomato,Local,934,1334,1134
2025-10-07,Maharashtra,Aurangabad,Rice,Local,976,1376,1176
2026-02-10,Maharashtra,Nagpur,Onion,Local,3798,4198,3998
2025-06-05,Maharashtra,Aurangabad,Soybean,Local,2169,2569,2369
2026-02-08,Maharashtra,Nashik,Soybean,Local,3043,3443,3243
2025-09-01,Maharashtra,Nagpur,Wheat,Local,3119,3519,3319
2025-08-26,Maharashtra,Pune,Onion,Local,2830,3230,3030
2026-02-05,Maharashtra,Aurangabad,Potato,Local,4346,4746,4546
2025-06-19,Maharashtra,Nagpur,Potato,Local,1017,1417,1217
2025-05-04,Maharashtra,Pune,Soybean,Local,3352,3752,3552
2025-09-08,Maharashtra,Aurangabad,Soybean,Local,3155,3555,3355
2026-04-22,Maharashtra,Aurangabad,Onion,Local,4005,4405,4205
2025-03-31,Maharashtra,Nashik,Soybean,Local,4268,4668,4468
2025-04-10,Maharashtra,Nagpur,Tomato,Local,1010,1410,1210
2025-01-21,Maharashtra,Nagpur,Rice,Local,1136,1536,1336
2025-02-13,Maharashtra,Aurangabad,Soybean,Local,3022,3422,3222
2025-02-18,Maharashtra,Aurangabad,Onion,Local,3178,3578,3378
2026-05-05,Maharashtra,Mumbai,Rice,Local,1432,1832,1632
2025-01-13,Maharashtra,Nashik,Rice,Local,2811,3211,3011
2025-02-13,Maharashtra,Nagpur,Onion,Local,4406,4806,4606
2025-04-14,Maharashtra,Aurangabad,Potato,Local,3384,3784,3584
2026-02-12,Maharashtra,Nagpur,Soybean,Local,1732,2132,1932
2026-02-05,Maharashtra,Nashik,Rice,Local,1046,1446,1246
2025-05-25,Maharashtra,Nashik,Tomato,Local,895,1295,1095
2025-05-22,Maharashtra,Mumbai,Tomato,Local,4736,5136,4936
2025-06-07,Maharashtra,Nagpur,Potato,Local,4314,4714,4514
2025-08-14,Maharashtra,Aurangabad,Tomato,Local,2905,3305,3105
2025-06-17,Maharashtra,Pune,Rice,Local,1422,1822,1622
2025-02-02,Maharashtra,Pune,Potato,Local,1966,2366,2166
2025-12-20,Maharashtra,Pune,Rice,Local,3375,3775,3575
2025-01-16,Maharashtra,Nagpur,Potato,Local,1316,1716,1516
2025-11-28,Maharashtra,Aurangabad,Onion,Local,1914,2314,2114
2025-09-19,Maharashtra,Nashik,Wheat,Local,952,1352,1152
2026-05-10,Maharashtra,Pune,Potato,Local,1347,1747,1547
2025-03-11,Maharashtra,Nashik,Tomato,Local,4457,4857,4657
2025-12-18,Maharashtra,Pune,Wheat,Local,4234,4634,4434
2025-09-22,Maharashtra,Pune,Wheat,Local,3675,4075,3875
2025-12-24,Maharashtra,Nashik,Onion,Local,4194,4594,4394
2025-05-19,Maharashtra,Mumbai,Wheat,Local,3192,3592,3392
2026-04-24,Maharashtra,Mumbai,Rice,Local,1270,1670,1470
2025-05-31,Maharashtra,Nagpur,Onion,Local,2617,3017,2817
2025-02-24,Maharashtra,Aurangabad,Potato,Local,4797,5197,4997
2025-08-20,Maharashtra,Nashik,Onion,Local,3636,4036,3836
2025-03-13,Maharashtra,Aurangabad,Potato,Local,2557,2957,2757
2025-06-07,Maharashtra,Mumbai,Wheat,Local,1941,2341,2141
2025-07-17,Maharashtra,Nashik,Potato,Local,4244,4644,4444
2025-11-06,Maharashtra,Nashik,Tomato,Local,2999,3399,3199
2025-04-15,Maharashtra,Mumbai,Soybean,Local,3434,3834,3634
2025-01-24,Maharashtra,Pune,Rice,Local,2246,2646,2446
2025-01-24,Maharashtra,Mumbai,Rice,Local,1327,1727,1527
2026-03-24,Maharashtra,Mumbai,Onion,Local,4318,4718,4518
2025-11-13,Maharashtra,Mumbai,Rice,Local,2606,3006,2806
2025-12-01,Maharashtra,Mumbai,Rice,Local,1478,1878,1678
2025-06-14,Maharashtra,Nagpur,Rice,Local,2398,2798,2598
2026-04-13,Maharashtra,Pune,Rice,Local,2094,2494,2294
2025-01-07,Maharashtra,Aurangabad,Wheat,Local,4539,4939,4739
2026-01-30,Maharashtra,Pune,Rice,Local,2013,2413,2213
2026-02-16,Maharashtra,Mumbai,Potato,Local,3022,3422,3222
2025-08-29,Maharashtra,Nashik,Onion,Local,3043,3443,3243
2025-01-05,Maharashtra,Nagpur,Tomato,Local,1230,1630,1430
2025-10-06,Maharashtra,Nashik,Potato,Local,3624,4024,3824
2025-08-26,Maharashtra,Aurangabad,Soybean,Local,4331,4731,4531
2025-03-07,Maharashtra,Aurangabad,Rice,Local,4182,4582,4382
2025-08-18,Maharashtra,Mumbai,Wheat,Local,4352,4752,4552
2025-05-18,Maharashtra,Nashik,Wheat,Local,924,1324,1124
2025-03-22,Maharashtra,Nagpur,Onion,Local,3875,4275,4075
2025-01-26,Maharashtra,Nagpur,Soybean,Local,2024,2424,2224
2025-10-12,Maharashtra,Pune,Onion,Local,3713,4113,3913
2026-01-15,Maharashtra,Mumbai,Tomato,Local,2696,3096,2896
2025-11-20,Maharashtra,Aurangabad,Onion,Local,984,1384,1184
2026-04-19,Maharashtra,Pune,Tomato,Local,3311,3711,3511
2025-02-28,Maharashtra,Pune,Rice,Local,4086,4486,4286
2026-02-22,Maharashtra,Aurangabad,Rice,Local,3824,4224,4024
2026-03-28,Maharashtra,Nashik,Soybean,Local,3425,3825,3625
2025-05-26,Maharashtra,Pune,Wheat,Local,4622,5022,4822
2025-11-20,Maharashtra,Aurangabad,Rice,Local,4349,4749,4549
2026-01-17,Maharashtra,Nagpur,Wheat,Local,3084,3484,3284
2026-02-15,Maharashtra,Pune,Tomato,Local,2074,2474,2274
2025-08-10,Maharashtra,Aurangabad,Tomato,Local,4653,5053,4853
2026-01-09,Maharashtra,Pune,Soybean,Local,4138,4538,4338
2025-04-05,Maharashtra,Nashik,Rice,Local,2730,3130,2930
2025-02-09,Maharashtra,Nashik,Potato,Local,1257,1657,1457
2026-02-26,Maharashtra,Mumbai,Rice,Local,3078,3478,3278
2025-08-08,Maharashtra,Mumbai,Soybean,Local,1741,2141,1941
2026-01-04,Maharashtra,Nashik,Potato,Local,814,1214,1014
